N,degree,beta,k,h,success_rate,avg_overhead,min_overhead,q1_overhead,median_overhead,q3_overhead,max_overhead,avg_latency,min_latency,q1_latency,median_latency,q3_latency,max_latency,total_overhead
100000,30,0.1,60,600,1.0,3536.48,82,1220.75,2503.0,4742.0,24537,59.41,2,20.75,42.0,79.5,409,36000
100000,30,0.1,60,700,1.0,3599.62,124,1361.25,2922.0,4833.5,18888,60.48,3,23.5,49.0,81.0,315,42000
100000,30,0.1,60,800,1.0,3633.42,147,1538.0,2828.5,4639.5,17390,61.03,3,26.25,47.5,77.5,290,48000
100000,30,0.1,70,100,0.94,2813.96,169,1093.75,2353.5,4085.75,7000,36.8936170212766,3,15.25,31.0,52.75,99,7000
100000,30,0.1,70,200,0.96,3860.41,81,1451.25,2875.5,5441.5,14000,49.65625,2,19.75,37.0,73.25,167,14000
100000,30,0.1,70,300,1.0,3957.66,80,1054.75,2719.0,5240.5,20007,57.02,2,15.75,39.5,75.25,286,21000
100000,30,0.1,70,400,1.0,3823.32,76,1403.25,2798.0,5605.75,18409,55.06,2,20.75,40.5,80.5,263,28000
100000,30,0.1,70,500,1.0,3406.95,158,1087.0,2173.5,4960.0,15071,49.12,3,15.75,31.5,71.25,216,35000
100000,30,0.1,70,600,1.0,3353.96,86,974.75,2171.5,4758.25,16790,48.36,2,14.0,31.5,68.25,240,42000
100000,30,0.1,70,700,1.0,3501.43,1,1180.25,2669.0,4692.5,15116,50.51,1,17.0,38.5,67.25,216,49000
100000,30,0.1,70,800,1.0,3114.52,77,920.5,2230.5,4169.75,13446,44.93,2,13.75,32.5,60.0,193,56000
100000,30,0.1,80,100,0.88,3329.63,185,1241.75,2805.0,4754.75,8000,34.06818181818182,3,14.75,27.5,45.25,94,8000
100000,30,0.1,80,200,1.0,3369.11,103,995.5,2461.0,4372.25,14557,42.64,2,13.0,31.5,55.5,182,16000
100000,30,0.1,80,300,1.0,4039.66,123,1341.75,3499.5,5887.75,18524,50.97,2,17.5,44.0,74.25,232,24000
100000,30,0.1,80,400,1.0,3765.72,90,947.75,2216.0,5501.75,17831,47.56,2,12.0,28.0,69.0,223,32000
100000,30,0.1,80,500,1.0,3563.9,92,1249.25,2299.0,5165.25,14997,45.03,2,16.0,29.5,65.25,188,40000
100000,30,0.1,80,600,1.0,3959.47,1,1233.5,2776.0,5993.25,15094,49.98,1,15.75,35.0,75.5,189,48000
100000,30,0.1,80,700,1.0,3577.13,151,1295.25,2389.5,4442.0,24797,45.21,2,16.75,30.5,56.25,310,56000
100000,30,0.1,80,800,1.0,3674.69,202,1040.0,2588.0,5486.75,15066,46.42,3,13.75,33.0,69.25,189,64000
100000,30,0.5,20,100,0.42,1561.91,32,1212.0,2000.0,2000.0,2000,48.333333333333336,2,21.75,52.5,74.0,97,2000
100000,30,0.5,20,200,0.63,2488.83,148,1089.25,2641.5,4000.0,4000,80.55555555555556,8,32.5,69.0,120.0,197,4000
100000,30,0.5,20,300,0.77,3051.7,64,1370.0,2305.0,5493.5,6000,108.98701298701299,4,54.0,99.0,164.0,283,6000
100000,30,0.5,20,400,0.87,3073.09,22,988.5,2416.0,4336.5,8000,117.29885057471265,2,37.0,99.0,168.0,375,8000
100000,30,0.5,20,500,0.92,2799.59,61,810.5,1759.5,3594.25,10000,109.09782608695652,4,37.75,80.0,141.75,488,10000
100000,30,0.5,20,600,0.96,3595.54,65,1318.0,2794.0,4858.75,12000,162.80208333333334,4,63.25,132.0,216.75,589,12000
100000,30,0.5,20,700,0.97,3467.92,23,721.75,2339.0,4809.0,14000,157.57731958762886,2,35.0,106.0,223.0,597,14000
100000,30,0.5,20,800,0.96,3728.33,45,817.25,2429.5,5038.25,16000,161.29166666666666,3,39.5,114.5,238.25,650,16000
100000,30,0.5,30,100,0.52,2134.67,169,1220.75,2911.5,3000.0,3000,44.94230769230769,6,19.0,42.0,65.5,99,3000
100000,30,0.5,30,200,0.75,3048.21,81,1020.0,2733.0,5505.75,6000,69.28,3,24.5,56.0,105.5,179,6000
100000,30,0.5,30,300,0.9,3186.63,64,889.75,2199.5,4278.75,9000,85.23333333333333,3,28.25,68.0,127.75,295,9000
100000,30,0.5,30,400,1.0,3441.84,31,1237.5,2742.0,4557.0,11965,115.17,2,41.5,91.5,152.5,399,12000
100000,30,0.5,30,500,0.98,3400.34,72,969.0,2216.5,4709.0,15000,105.95918367346938,3,33.0,73.0,145.75,459,15000
100000,30,0.5,30,600,0.99,4020.82,40,988.0,2807.0,5518.25,18000,129.76767676767676,2,32.5,94.0,179.0,519,18000
100000,30,0.5,30,700,1.0,3804.6,99,1167.75,2767.0,5696.0,17432,127.3,4,39.75,92.5,190.5,582,21000
100000,30,0.5,30,800,1.0,3635.43,76,1007.5,2560.0,5343.0,16518,121.73,3,34.25,86.0,178.25,551,24000
100000,30,0.5,40,100,0.54,2627.77,98,1156.25,2824.0,4000.0,4000,36.94444444444444,3,18.0,34.0,51.5,92,4000
100000,30,0.5,40,200,0.91,3077.39,43,1092.25,2427.5,4605.0,8000,65.31868131868131,2,26.0,55.0,100.5,200,8000
100000,30,0.5,40,300,0.98,2709.21,41,794.25,1654.0,3632.0,12000,63.47959183673469,2,20.0,41.0,89.75,249,12000
100000,30,0.5,40,400,0.98,3195.6,54,957.25,2078.0,3805.75,16000,73.8265306122449,2,24.0,48.0,91.5,385,16000
100000,30,0.5,40,500,1.0,3132.33,44,1113.25,2266.5,4269.5,16933,78.81,2,28.5,57.0,107.0,424,20000
100000,30,0.5,40,600,1.0,3806.45,92,1242.0,2604.0,4905.75,22599,95.65,3,31.75,65.5,123.0,565,24000
100000,30,0.5,40,700,1.0,3546.85,147,1177.0,2766.0,4818.25,20106,89.18,4,30.0,69.5,120.75,503,28000
100000,30,0.5,40,800,1.0,3786.71,128,1445.25,2406.0,5426.0,15231,95.16,4,36.75,61.0,136.0,381,32000
100000,30,0.5,50,100,0.69,2736.65,101,853.75,2396.5,5000.0,5000,34.91304347826087,3,15.0,27.0,52.0,92,5000
100000,30,0.5,50,200,0.93,3839.2,115,1564.0,2990.5,5491.0,10000,68.02150537634408,3,31.0,57.0,102.0,197,10000
100000,30,0.5,50,300,0.99,3444.2,60,1224.0,2577.5,4676.0,15000,67.04040404040404,2,25.0,52.0,93.5,231,15000
100000,30,0.5,50,400,1.0,3905.55,117,1020.25,2958.0,5801.75,17048,78.62,3,20.75,59.5,116.5,341,20000
100000,30,0.5,50,500,1.0,3875.26,127,1235.0,2722.5,5041.75,24294,77.95,3,24.75,55.0,101.5,486,25000
100000,30,0.5,50,600,1.0,3857.01,62,831.25,2810.5,5355.0,19959,77.63,2,16.75,57.0,107.5,400,30000
100000,30,0.5,50,700,1.0,3721.4,59,976.75,2280.0,4930.25,19873,74.88,2,20.0,46.0,99.25,398,35000
100000,30,0.5,50,800,1.0,3766.67,83,1093.0,3068.0,5789.5,14265,75.83,2,22.0,62.0,116.0,286,40000
100000,30,0.5,60,100,0.87,2708.1,174,1047.25,2165.0,4193.25,6000,37.37931034482759,3,16.0,32.0,49.0,98,6000
100000,30,0.5,60,200,0.97,3177.29,127,986.25,2021.0,4659.5,12000,48.88659793814433,3,17.0,32.0,73.0,194,12000
100000,30,0.5,60,300,0.99,4084.28,178,1218.0,2635.5,5930.75,18000,66.25252525252525,3,20.5,43.0,96.5,256,18000
100000,30,0.5,60,400,1.0,3360.66,127,1155.5,2392.0,4618.75,19710,56.57,3,20.0,40.0,77.25,329,24000
100000,30,0.5,60,500,1.0,3640.75,122,848.25,2084.0,5300.0,21059,61.15,3,14.75,35.0,88.5,351,30000
100000,30,0.5,60,600,1.0,3623.75,67,1162.5,2281.5,5477.75,17227,60.91,2,19.75,38.5,92.0,288,36000
100000,30,0.5,60,700,1.0,3678.97,89,777.25,1943.5,4909.25,23367,61.83,2,13.75,33.0,82.25,390,42000
100000,30,0.5,60,800,1.0,4593.95,72,1312.75,3159.0,6460.25,23865,77.06,2,22.75,53.0,108.0,398,48000
100000,30,0.5,70,100,0.9,3215.59,157,1181.5,2723.5,5210.25,7000,40.422222222222224,3,15.0,33.5,63.5,100,7000
100000,30,0.5,70,200,0.97,3647.35,80,1154.25,2427.0,5023.25,14000,48.02061855670103,2,16.0,34.0,69.0,180,14000
100000,30,0.5,70,300,0.99,4164.6,187,1164.25,2868.5,5675.75,21000,57.535353535353536,3,17.0,41.0,79.5,245,21000
100000,30,0.5,70,400,1.0,3675.66,141,1125.0,3062.0,4331.75,25487,53.04,3,16.75,44.5,62.25,365,28000
100000,30,0.5,70,500,1.0,4141.28,91,1461.25,2803.0,5080.5,18318,59.69,2,21.75,40.5,73.0,262,35000
100000,30,0.5,70,600,1.0,3697.61,84,713.0,2841.0,5176.0,22411,53.35,2,10.75,41.0,74.5,321,42000
100000,30,0.5,70,700,1.0,4393.2,75,1234.5,2805.5,5621.75,23274,63.29,2,18.0,40.5,80.5,333,49000
100000,30,0.5,70,800,1.0,2934.57,81,826.25,1794.5,3524.5,20220,42.42,2,12.0,26.0,51.25,289,56000
100000,30,0.5,80,100,0.88,3400.74,98,1133.75,2339.0,5627.5,8000,35.14772727272727,2,13.75,25.5,54.5,95,8000
100000,30,0.5,80,200,0.98,4027.83,188,1276.5,2919.0,5423.25,16000,47.785714285714285,3,16.25,36.5,66.75,161,16000
100000,30,0.5,80,300,1.0,4027.79,179,1697.25,2645.5,5348.5,14420,50.88,3,22.0,33.5,67.5,181,24000
100000,30,0.5,80,400,1.0,3457.69,173,1204.75,2428.0,5022.75,16395,43.72,3,15.75,31.0,63.25,205,32000
100000,30,0.5,80,500,1.0,3988.33,84,1366.5,2664.5,5100.5,18642,50.36,2,17.75,34.0,64.0,234,40000
100000,30,0.5,80,600,1.0,3431.1,176,1001.25,2344.5,4629.0,18500,43.41,3,13.0,30.0,58.0,232,48000
100000,30,0.5,80,700,1.0,3742.13,186,999.25,2293.5,4789.0,22955,47.28,3,13.0,29.5,60.25,287,56000
100000,30,0.5,80,800,1.0,3416.36,92,924.0,2456.5,4961.75,16091,43.22,2,12.0,31.0,62.25,202,64000
100000,30,1.0,20,100,0.37,1603.66,54,1139.75,2000.0,2000.0,2000,46.91891891891892,3,22.0,47.0,69.0,98,2000
100000,30,1.0,20,200,0.6,2562.68,82,987.25,2972.0,4000.0,4000,80.7,5,31.75,75.5,119.0,200,4000
100000,30,1.0,20,300,0.78,3124.95,55,997.5,3097.0,5378.5,6000,116.16666666666667,3,36.25,93.5,198.0,295,6000
100000,30,1.0,20,400,0.85,3492.76,66,1282.5,2626.5,5493.0,8000,135.35294117647058,4,54.0,109.0,209.0,394,8000
100000,30,1.0,20,500,0.85,4009.38,96,1203.25,2419.0,6681.25,10000,148.14117647058825,5,45.0,97.0,229.0,486,10000
100000,30,1.0,20,600,0.92,3728.28,61,1151.0,2409.0,4612.25,12000,150.9891304347826,4,54.0,110.5,180.0,541,12000
100000,30,1.0,20,700,0.92,4514.78,96,1435.25,2893.0,7362.0,14000,184.97826086956522,5,62.5,131.5,291.0,574,14000
100000,30,1.0,20,800,0.97,4093.86,69,1115.75,2725.0,6114.0,16000,186.77319587628867,4,56.0,125.0,299.0,734,16000
100000,30,1.0,30,100,0.53,1991.85,71,778.0,2768.5,3000.0,3000,37.113207547169814,3,16.0,28.0,57.0,97,3000
100000,30,1.0,30,200,0.81,2892.9,110,1112.5,2365.5,5225.0,6000,72.5679012345679,4,23.0,59.0,112.0,194,6000
100000,30,1.0,30,300,0.81,4046.37,56,1142.0,2894.5,7241.75,9000,96.62962962962963,2,35.0,75.0,151.0,269,9000
100000,30,1.0,30,400,0.9,3790.65,81,1295.25,2223.0,4772.0,12000,96.41111111111111,3,39.5,71.5,141.5,378,12000
100000,30,1.0,30,500,0.95,3858.86,50,995.5,2811.0,5161.25,15000,109.54736842105264,2,32.5,84.0,152.5,454,15000
100000,30,1.0,30,600,0.99,3276.07,144,1071.75,2026.5,4384.0,18000,104.71717171717172,5,35.0,68.0,143.0,518,18000
100000,30,1.0,30,700,1.0,4135.5,122,1396.5,3025.5,5329.0,17300,138.34,5,47.25,101.0,178.25,577,21000
100000,30,1.0,30,800,0.95,5112.76,206,1256.75,2952.0,7047.0,24000,137.8,7,41.5,92.0,208.0,670,24000
100000,30,1.0,40,100,0.65,2505.62,173,958.75,3128.0,4000.0,4000,43.0,5,18.0,39.0,74.0,100,4000
100000,30,1.0,40,200,0.8,3584.04,132,1224.0,2538.5,6130.25,8000,62.475,4,25.0,42.0,98.75,183,8000
100000,30,1.0,40,300,0.96,3341.22,85,928.75,2094.0,4036.75,12000,75.02083333333333,3,22.75,51.0,94.25,289,12000
100000,30,1.0,40,400,0.94,3808.15,203,808.25,1865.5,5459.75,16000,76.23404255319149,6,20.25,43.0,114.5,355,16000
100000,30,1.0,40,500,0.98,3114.16,1,875.25,2151.5,3961.25,20000,69.78571428571429,1,22.25,53.5,93.0,321,20000
100000,30,1.0,40,600,1.0,4170.84,191,1282.75,2369.0,5166.0,22519,104.75,5,32.75,60.0,130.0,563,24000
100000,30,1.0,40,700,0.99,3869.99,1,947.5,2764.5,4546.25,28000,91.11111111111111,1,24.0,70.0,113.0,679,28000
100000,30,1.0,40,800,0.99,4438.59,1,1091.25,2484.5,5041.75,32000,104.52525252525253,1,28.0,62.0,124.0,700,32000
100000,30,1.0,50,100,0.76,2720.01,1,1342.75,2337.0,4684.75,5000,40.473684210526315,1,23.0,39.0,54.25,100,5000
100000,30,1.0,50,200,0.87,3729.9,181,915.25,2460.5,6064.75,10000,56.35632183908046,4,17.0,34.0,87.0,187,10000
100000,30,1.0,50,300,0.92,4785.57,240,1790.25,3072.0,6787.25,15000,78.47826086956522,5,33.75,59.0,105.0,291,15000
100000,30,1.0,50,400,0.98,4456.66,164,1486.25,3144.0,6023.0,20000,83.29591836734694,4,29.25,61.5,113.75,380,20000
100000,30,1.0,50,500,0.98,6326.07,104,1459.0,3689.5,8388.0,25000,119.41836734693878,3,29.25,71.5,163.75,481,25000
100000,30,1.0,50,600,0.99,5442.94,117,1302.5,3016.5,6608.25,30000,104.36363636363636,3,26.0,59.0,131.0,565,30000
100000,30,1.0,50,700,0.99,4705.6,241,1417.25,2654.0,5715.75,35000,88.44444444444444,5,29.0,53.0,113.0,482,35000
100000,30,1.0,50,800,1.0,4356.82,101,965.5,1906.5,6282.5,23240,87.65,3,20.0,39.0,126.25,465,40000
100000,30,1.0,60,100,0.76,3378.75,65,1633.75,3396.5,5986.5,6000,43.0,2,17.0,36.0,66.25,100,6000
100000,30,1.0,60,200,0.89,4365.81,81,1330.25,3258.0,6023.75,12000,57.48314606741573,2,16.0,39.0,88.0,192,12000
100000,30,1.0,60,300,0.94,4704.46,123,1175.5,3102.0,5798.25,18000,64.74468085106383,3,19.25,49.0,88.0,268,18000
100000,30,1.0,60,400,0.98,4518.59,130,1371.0,3271.5,5903.5,24000,69.16326530612245,3,22.5,54.5,95.5,322,24000
100000,30,1.0,60,500,0.97,4651.56,191,1099.75,2223.5,6407.0,30000,64.94845360824742,4,18.0,36.0,95.0,263,30000
100000,30,1.0,60,600,1.0,4246.72,201,1195.25,2520.5,4736.75,33931,71.23,4,20.0,42.5,79.5,566,36000
100000,30,1.0,60,700,1.0,4438.77,86,1140.75,3003.5,5502.0,28715,74.52,2,19.75,50.5,92.0,479,42000
100000,30,1.0,60,800,1.0,5430.83,130,1504.25,2557.5,6801.25,35513,91.0,3,25.75,43.5,113.5,592,48000
100000,30,1.0,70,100,0.85,3018.39,156,1160.0,2370.5,4703.25,7000,33.55294117647059,3,14.0,29.0,46.0,88,7000
100000,30,1.0,70,200,0.9,4493.73,86,1095.0,2928.5,6145.25,14000,49.55555555555556,2,14.0,37.0,72.0,171,14000
100000,30,1.0,70,300,0.96,4452.52,89,1089.25,2562.5,4818.5,21000,54.302083333333336,2,16.0,34.0,63.25,276,21000
100000,30,1.0,70,400,1.0,4838.15,305,1483.25,3145.5,6671.5,19590,69.61,5,21.75,45.5,96.0,280,28000
100000,30,1.0,70,500,1.0,5200.74,176,1356.0,3209.0,5777.5,27711,74.86,3,19.75,46.5,83.25,396,35000
100000,30,1.0,70,600,1.0,5259.79,79,1106.25,3167.5,7030.5,23901,75.61,2,16.0,45.5,100.5,342,42000
100000,30,1.0,70,700,1.0,4778.82,71,1271.0,2911.5,6238.25,31176,68.76,2,19.0,42.0,89.5,446,49000
100000,30,1.0,70,800,1.0,3523.26,146,1018.75,2525.0,5272.5,15113,50.84,3,15.0,36.5,76.0,216,56000
100000,30,1.0,80,100,0.85,3773.12,148,1549.75,2929.5,6115.25,8000,38.32941176470588,2,18.0,32.0,57.0,97,8000
100000,30,1.0,80,200,0.93,4521.52,234,1292.75,2904.0,5986.5,16000,46.193548387096776,3,16.0,32.0,63.0,169,16000
100000,30,1.0,80,300,0.99,4291.35,82,1210.25,2441.0,5799.25,24000,51.666666666666664,2,15.5,29.0,71.0,238,24000
100000,30,1.0,80,400,0.99,4572.24,110,1312.75,2977.0,5565.25,32000,54.18181818181818,2,17.0,35.0,68.0,366,32000
100000,30,1.0,80,500,1.0,4852.39,82,1268.75,3154.0,6871.0,31910,61.17,2,16.0,40.0,86.75,399,40000
100000,30,1.0,80,600,1.0,3508.59,185,1018.25,2253.5,4464.0,26632,44.38,3,13.5,29.0,56.5,333,48000
100000,30,1.0,80,700,1.0,5061.6,205,1099.0,2739.5,5912.25,26290,63.83,3,14.0,35.0,74.5,329,56000
100000,30,1.0,80,800,1.0,6141.9,161,1584.25,3003.0,7122.75,50343,77.28,3,20.0,38.0,89.75,630,64000
100000,40,0.1,20,100,0.55,1407.09,34,828.5,1693.5,2000.0,2000,46.56363636363636,2,23.0,43.0,69.5,98,2000
100000,40,0.1,20,200,0.83,2098.59,42,859.75,2022.5,3197.25,4000,85.98795180722891,3,37.0,87.0,128.5,195,4000
100000,40,0.1,20,300,0.88,2513.87,25,853.25,2306.5,3819.75,6000,102.38636363636364,2,38.5,81.5,161.0,296,6000
100000,40,0.1,20,400,0.96,2642.94,21,945.75,2154.5,3914.25,8000,121.5,2,47.25,106.0,183.0,380,8000
100000,40,0.1,20,500,0.98,2606.1,37,562.0,1749.0,3744.5,10000,123.21428571428571,2,27.5,81.5,180.0,485,10000
100000,40,0.1,20,600,0.99,2633.09,27,855.0,1766.5,3461.75,12000,127.37373737373737,2,43.0,88.0,171.5,516,12000
100000,40,0.1,20,700,0.99,2548.58,26,726.25,1804.0,3415.25,14000,122.13131313131314,2,36.5,88.0,167.5,582,14000
100000,40,0.1,20,800,0.99,2778.74,35,780.0,1605.0,3779.5,16000,132.72727272727272,2,39.5,79.0,184.5,700,16000
100000,40,0.1,30,100,0.7,1753.38,33,652.0,1793.5,3000.0,3000,41.07142857142857,2,13.25,39.0,63.75,99,3000
100000,40,0.1,30,200,0.92,2237.22,48,732.25,1645.5,3289.0,6000,64.1304347826087,2,20.5,50.5,95.25,197,6000
100000,40,0.1,30,300,0.94,2884.36,66,987.5,2324.0,4057.25,9000,83.6063829787234,3,32.25,70.5,116.25,254,9000
100000,40,0.1,30,400,1.0,2748.18,88,969.75,2100.5,4187.0,11420,92.07,3,32.5,70.5,140.25,381,12000
100000,40,0.1,30,500,1.0,2073.86,40,784.25,1704.5,2782.25,10862,69.62,2,26.75,57.0,93.5,363,15000
100000,40,0.1,30,600,1.0,2809.39,36,958.75,2145.5,3585.75,11078,94.19,2,32.75,72.0,120.25,370,18000
100000,40,0.1,30,700,1.0,2470.61,70,822.0,1622.0,3355.0,13733,82.85,3,27.5,54.5,112.5,458,21000
100000,40,0.1,30,800,1.0,2713.23,44,986.25,2047.0,4171.0,9935,90.9,2,33.0,68.5,139.5,332,24000
100000,40,0.1,40,100,0.83,2161.56,46,887.75,2101.0,3547.25,4000,45.13253012048193,2,19.5,37.0,69.5,97,4000
100000,40,0.1,40,200,0.98,2236.22,87,771.25,1488.0,2864.5,8000,53.41836734693877,3,19.25,36.5,67.25,182,8000
100000,40,0.1,40,300,0.99,2908.26,172,872.0,2161.0,4111.5,12000,70.92929292929293,5,22.5,54.0,99.5,257,12000
100000,40,0.1,40,400,1.0,2681.12,115,699.5,1910.0,3770.25,12644,67.52,3,17.75,48.0,94.5,317,16000
100000,40,0.1,40,500,1.0,2849.31,80,931.5,2025.0,4113.75,10549,71.72,2,23.75,51.0,103.25,264,20000
100000,40,0.1,40,600,1.0,2752.03,74,774.0,2217.0,4068.75,14469,69.28,2,19.75,56.0,102.25,362,24000
100000,40,0.1,40,700,1.0,2801.34,48,1017.25,2047.0,4020.0,15034,70.49,2,25.75,51.5,101.25,376,28000
100000,40,0.1,40,800,1.0,2457.87,122,956.0,1810.5,3258.75,13912,61.96,4,24.5,45.5,82.25,348,32000
100000,40,0.1,50,100,0.81,2441.05,66,795.25,2113.0,3641.75,5000,37.30864197530864,2,12.0,36.0,60.0,96,5000
100000,40,0.1,50,200,1.0,2129.5,68,584.25,1535.0,2869.25,9271,43.09,2,12.0,31.0,58.0,186,10000
100000,40,0.1,50,300,1.0,2441.79,102,717.75,1691.5,3734.75,8439,49.42,3,14.75,34.5,75.25,169,15000
100000,40,0.1,50,400,1.0,2392.09,89,653.75,1832.0,3046.25,12841,48.34,2,13.75,37.0,61.0,257,20000
100000,40,0.1,50,500,1.0,2826.45,103,812.75,2112.0,4051.5,13403,57.03,3,16.75,42.5,81.25,269,25000
100000,40,0.1,50,600,1.0,2778.02,65,865.75,1665.5,3785.75,18273,56.04,2,17.75,33.5,76.25,366,30000
100000,40,0.1,50,700,1.0,2827.55,95,931.75,2057.5,4287.0,12139,57.04,2,19.0,41.5,86.25,243,35000
100000,40,0.1,50,800,1.0,2811.55,112,868.5,2158.5,3796.25,17110,56.71,3,18.0,43.5,76.0,343,40000
100000,40,0.1,60,100,0.9,2746.35,80,1106.0,2348.5,4452.75,6000,40.25555555555555,2,18.0,36.0,54.5,100,6000
100000,40,0.1,60,200,0.99,2708.0,61,910.5,1729.5,3265.25,12000,44.07070707070707,2,15.5,29.0,54.5,195,12000
100000,40,0.1,60,300,1.0,2437.8,79,798.75,1566.0,2973.5,10129,41.15,2,14.0,27.0,50.25,169,18000
100000,40,0.1,60,400,1.0,2814.73,79,791.0,2164.0,3991.0,17672,47.4,2,13.75,36.5,66.75,295,24000
100000,40,0.1,60,500,1.0,2525.68,64,709.5,1665.5,3441.0,14276,42.61,2,12.0,28.5,57.75,238,30000
100000,40,0.1,60,600,1.0,2891.62,165,1242.25,2351.5,3750.25,13699,48.68,3,21.0,40.0,62.75,229,36000
100000,40,0.1,60,700,1.0,2657.64,69,659.5,1550.5,3727.5,24829,44.78,2,11.75,26.5,62.25,414,42000
100000,40,0.1,60,800,1.0,2182.23,94,762.75,1731.0,3041.5,8624,36.84,2,13.0,29.0,51.25,144,48000
100000,40,0.1,70,100,0.94,2216.71,165,801.75,1460.5,3277.25,7000,27.829787234042552,3,11.25,19.5,37.0,95,7000
100000,40,0.1,70,200,1.0,2917.78,1,1035.25,2213.0,4342.75,12300,42.19,1,15.0,32.0,62.5,176,14000
100000,40,0.1,70,300,1.0,2734.83,155,782.25,1776.0,3961.5,11942,39.54,3,11.75,25.5,57.25,171,21000
100000,40,0.1,70,400,1.0,2827.95,143,904.25,2018.5,3814.5,14231,40.89,3,13.75,29.0,54.75,204,28000
100000,40,0.1,70,500,1.0,2541.98,83,680.5,1893.0,3488.5,11587,36.8,2,10.0,27.5,50.5,166,35000
100000,40,0.1,70,600,1.0,2872.64,1,962.75,2008.0,4581.25,16848,41.5,1,14.0,29.0,66.25,241,42000
100000,40,0.1,70,700,1.0,2274.17,75,684.25,1619.0,3228.0,10644,33.01,2,10.0,24.0,46.75,153,49000
100000,40,0.1,70,800,1.0,2344.17,86,689.75,1753.0,3331.25,12666,34.0,2,10.5,26.0,48.25,181,56000
100000,40,0.1,80,100,0.96,2483.37,174,798.5,1731.5,3516.0,8000,28.65625,3,10.0,21.0,41.25,92,8000
100000,40,0.1,80,200,0.99,3009.6,165,898.25,1787.5,3304.0,16000,36.474747474747474,3,11.5,22.0,41.0,178,16000
100000,40,0.1,80,300,1.0,2339.8,105,956.25,1620.0,3122.0,9609,29.75,2,12.75,20.5,39.5,121,24000
100000,40,0.1,80,400,1.0,2597.32,1,725.75,1635.0,3374.75,15988,32.96,1,10.0,21.0,43.0,200,32000
100000,40,0.1,80,500,1.0,3130.01,97,1027.5,2474.0,3960.25,14258,39.6,2,13.0,31.5,50.25,179,40000
100000,40,0.1,80,600,1.0,2914.73,174,1040.5,1996.5,3860.25,14060,36.94,3,13.75,25.0,49.0,176,48000
100000,40,0.1,80,700,1.0,2788.51,89,992.0,2041.0,3702.75,15480,35.36,2,13.0,26.0,47.0,194,56000
100000,40,0.1,80,800,1.0,2635.91,126,796.25,1810.0,3738.5,9752,33.45,2,10.0,23.0,47.25,122,64000
100000,40,0.5,20,100,0.58,1385.43,41,666.75,1728.5,2000.0,2000,47.44827586206897,3,19.5,42.5,78.75,99,2000
100000,40,0.5,20,200,0.75,2042.57,21,608.25,1691.0,3977.5,4000,69.98666666666666,2,25.0,56.0,110.5,199,4000
100000,40,0.5,20,300,0.89,2309.5,50,823.75,1675.0,3609.75,6000,93.13483146067416,3,34.0,79.0,131.0,280,6000
100000,40,0.5,20,400,0.94,2505.93,46,844.5,1803.5,3692.25,8000,108.26595744680851,3,40.25,82.0,166.25,345,8000
100000,40,0.5,20,500,0.97,2937.89,56,993.0,2130.5,4189.0,10000,136.4536082474227,3,50.0,106.0,193.0,469,10000
100000,40,0.5,20,600,0.99,2725.43,24,633.0,1945.5,3795.5,12000,132.08080808080808,2,31.5,94.0,189.0,491,12000
100000,40,0.5,20,700,1.0,2513.73,41,648.0,1616.0,3511.25,12332,126.21,3,33.0,81.5,176.25,617,14000
100000,40,0.5,20,800,1.0,2768.13,29,774.25,2026.0,4085.5,11569,138.85,2,39.25,102.0,204.5,579,16000
100000,40,0.5,30,100,0.66,1833.97,141,808.5,1736.0,3000.0,3000,41.56060606060606,5,16.5,40.0,58.0,100,3000
100000,40,0.5,30,200,0.85,2415.8,98,716.0,1788.0,3860.75,6000,59.95294117647059,4,21.0,53.0,77.0,192,6000
100000,40,0.5,30,300,0.96,2483.89,53,841.5,1938.5,3546.75,9000,74.25,2,27.5,58.0,112.25,231,9000
100000,40,0.5,30,400,1.0,2710.26,68,1021.75,1894.5,4056.25,11639,90.8,3,34.75,63.5,135.25,388,12000
100000,40,0.5,30,500,1.0,2610.31,78,767.5,1822.5,3431.0,13915,87.43,3,26.0,61.0,114.5,464,15000
100000,40,0.5,30,600,1.0,2591.85,45,650.75,1671.5,3948.5,11841,86.83,2,22.5,56.0,132.25,395,18000
100000,40,0.5,30,700,1.0,3158.46,78,898.75,2064.0,4374.5,20844,105.77,3,30.75,69.5,146.0,695,21000
100000,40,0.5,30,800,1.0,2995.8,53,910.75,1991.0,4007.25,16529,100.27,2,30.75,67.0,134.0,551,24000
100000,40,0.5,40,100,0.78,2193.15,111,727.75,2155.5,3719.5,4000,42.52564102564103,3,16.0,40.0,68.25,96,4000
100000,40,0.5,40,200,0.91,3025.5,125,1061.25,2356.5,4269.25,8000,63.824175824175825,4,26.5,49.0,90.5,199,8000
100000,40,0.5,40,300,0.95,3403.9,53,892.75,2548.5,4472.0,12000,74.29473684210527,2,20.5,60.0,103.5,299,12000
100000,40,0.5,40,400,1.0,2468.23,81,595.5,1429.0,3084.75,15746,62.22,3,15.0,36.0,77.75,394,16000
100000,40,0.5,40,500,1.0,2567.0,159,778.0,1961.5,3664.0,11588,64.66,4,19.75,49.5,92.0,290,20000
100000,40,0.5,40,600,1.0,2357.04,82,615.25,1564.0,3585.75,10451,59.4,3,15.75,39.5,90.25,262,24000
